x,y,z,rho_0,rho_1
0.0,0.0,58.0,0.0,1.0
0.0,0.0,59.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0
0.0,1.0,2.0,0.0,1.0
0.0,1.0,3.0,0.0,1.0
0.0,1.0,4.0,0.0,1.0
0.0,1.0,5.0,0.0,1.0
0.0,1.0,6.0,0.0,1.0
0.0,1.0,7.0,0.0,1.0
0.0,1.0,8.0,0.0,1.0
0.0,1.0,9.0,0.0,1.0
0.0,1.0,10.0,0.0,1.0
0.0,1.0,11.0,0.0,1.0
0.0,1.0,12.0,0.0,1.0
0.0,1.0,13.0,0.0,1.0
0.0,1.0,14.0,0.0,1.0
0.0,1.0,15.0,0.0,1.0
0.0,1.0,16.0,0.0,1.0
0.0,1.0,17.0,0.0,1.0
0.0,1.0,18.0,0.0,1.0
0.0,1.0,19.0,0.0,1.0
0.0,1.0,20.0,0.0,1.0
0.0,1.0,21.0,0.0,1.0
0.0,1.0,22.0,0.0,1.0
0.0,1.0,23.0,0.0,1.0
0.0,1.0,24.0,0.0,1.0
0.0,1.0,25.0,0.0,1.0
0.0,1.0,26.0,0.0,1.0
0.0,1.0,27.0,0.0,1.0
0.0,1.0,28.0,0.0,1.0
0.0,1.0,29.0,0.0,1.0
0.0,1.0,30.0,0.0,1.0
0.0,1.0,31.0,0.0,1.0
0.0,1.0,32.0,0.0,1.0
0.0,1.0,33.0,0.0,1.0
0.0,1.0,34.0,0.0,1.0
0.0,1.0,35.0,0.0,1.0
0.0,1.0,36.0,0.0,1.0
0.0,1.0,37.0,0.0,1.0
0.0,1.0,38.0,0.0,1.0
0.0,1.0,39.0,0.0,1.0
0.0,1.0,40.0,0.0,1.0
0.0,1.0,41.0,0.0,1.0
0.0,1.0,42.0,0.0,1.0
0.0,1.0,43.0,0.0,1.0
0.0,1.0,44.0,0.0,1.0
0.0,1.0,45.0,0.0,1.0
0.0,1.0,46.0,0.0,1.0
0.0,1.0,47.0,0.0,1.0
0.0,1.0,48.0,0.0,1.0
0.0,1.0,49.0,0.0,1.0
0.0,1.0,50.0,0.0,1.0
0.0,1.0,51.0,0.0,1.0
0.0,1.0,52.0,0.0,1.0
0.0,1.0,53.0,0.0,1.0
0.0,1.0,54.0,0.0,1.0
0.0,1.0,55.0,0.0,1.0
0.0,1.0,56.0,0.0,1.0
0.0,1.0,57.0,0.0,1.0
0.0,1.0,58.0,0.0,1.0
0.0,1.0,59.0,0.0,1.0
0.0,2.0,0.0,0.0,1.0
0.0,2.0,1.0,0.0,1.0
0.0,2.0,2.0,0.0,1.0
0.0,2.0,3.0,0.0,1.0
0.0,2.0,4.0,0.0,1.0
0.0,2.0,5.0,0.0,1.0
0.0,2.0,6.0,0.0,1.0
0.0,2.0,7.0,0.0,1.0
0.0,2.0,8.0,0.0,1.0
0.0,2.0,9.0,0.0,1.0
0.0,2.0,10.0,0.0,1.0
0.0,2.0,11.0,0.0,1.0
0.0,2.0,12.0,0.0,1.0
0.0,2.0,13.0,0.0,1.0
0.0,2.0,14.0,0.0,1.0
0.0,2.0,15.0,0.0,1.0
0.0,2.0,16.0,0.0,1.0
0.0,2.0,17.0,0.0,1.0
0.0,2.0,18.0,0.0,1.0
0.0,2.0,19.0,0.0,1.0
0.0,2.0,20.0,0.0,1.0
0.0,2.0,21.0,0.0,1.0
0.0,2.0,22.0,0.0,1.0
0.0,2.0,23.0,0.0,1.0
0.0,2.0,24.0,0.0,1.0
0.0,2.0,25.0,0.0,1.0
0.0,2.0,26.0,0.0,1.0
0.0,2.0,27.0,0.0,1.0
0.0,2.0,28.0,0.0,1.0
0.0,2.0,29.0,0.0,1.0
0.0,2.0,30.0,0.0,1.0
0.0,2.0,31.0,0.0,1.0
0.0,2.0,32.0,0.0,1.0
0.0,2.0,33.0,0.0,1.0
0.0,2.0,34.0,0.0,1.0
0.0,2.0,35.0,0.0,1.0
0.0,2.0,36.0,0.0,1.0
0.0,2.0,37.0,0.0,1.0
0.0,2.0,38.0,0.0,1.0
0.0,2.0,39.0,0.0,1.0
0.0,2.0,40.0,0.0,1.0
0.0,2.0,41.0,0.0,1.0
0.0,2.0,42.0,0.0,1.0
0.0,2.0,43.0,0.0,1.0
0.0,2.0,44.0,0.0,1.0
0.0,2.0,45.0,0.0,1.0
0.0,2.0,46.0,0.0,1.0
0.0,2.0,47.0,0.0,1.0
0.0,2.0,48.0,0.0,1.0
0.0,2.0,49.0,0.0,1.0
0.0,2.0,50.0,0.0,1.0
0.0,2.0,51.0,0.0,1.0
0.0,2.0,52.0,0.0,1.0
0.0,2.0,53.0,0.0,1.0
0.0,2.0,54.0,0.0,1.0
0.0,2.0,55.0,0.0,1.0
0.0,2.0,56.0,0.0,1.0
0.0,2.0,57.0,0.0,1.0
0.0,2.0,58.0,0.0,1.0
0.0,2.0,59.0,0.0,1.0
0.0,3.0,0.0,0.0,1.0
0.0,3.0,1.0,0.0,1.0
0.0,3.0,2.0,0.0,1.0
0.0,3.0,3.0,0.0,1.0
0.0,3.0,4.0,0.0,1.0
0.0,3.0,5.0,0.0,1.0
0.0,3.0,6.0,0.0,1.0
0.0,3.0,7.0,0.0,1.0
0.0,3.0,8.0,0.0,1.0
0.0,3.0,9.0,0.0,1.0
0.0,3.0,10.0,0.0,1.0
0.0,3.0,11.0,0.0,1.0
0.0,3.0,12.0,0.0,1.0
0.0,3.0,13.0,0.0,1.0
0.0,3.0,14.0,0.0,1.0
0.0,3.0,15.0,0.0,1.0
0.0,3.0,16.0,0.0,1.0
0.0,3.0,17.0,0.0,1.0
0.0,3.0,18.0,0.0,1.0
0.0,3.0,19.0,0.0,1.0
0.0,3.0,20.0,0.0,1.0
0.0,3.0,21.0,0.0,1.0
0.0,3.0,22.0,0.0,1.0
0.0,3.0,23.0,0.0,1.0
0.0,3.0,24.0,0.0,1.0
0.0,3.0,25.0,0.0,1.0
0.0,3.0,26.0,0.0,1.0
0.0,3.0,27.0,0.0,1.0
0.0,3.0,28.0,0.0,1.0
0.0,3.0,29.0,0.0,1.0
0.0,3.0,30.0,0.0,1.0
0.0,3.0,31.0,0.0,1.0
0.0,3.0,32.0,0.0,1.0
0.0,3.0,33.0,0.0,1.0
0.0,3.0,34.0,0.0,1.0
0.0,3.0,35.0,0.0,1.0
0.0,3.0,36.0,0.0,1.0
0.0,3.0,37.0,0.0,1.0
0.0,3.0,38.0,0.0,1.0
0.0,3.0,39.0,0.0,1.0
0.0,3.0,40.0,0.0,1.0
0.0,3.0,41.0,0.0,1.0
0.0,3.0,42.0,0.0,1.0
0.0,3.0,43.0,0.0,1.0
0.0,3.0,44.0,0.0,1.0
0.0,3.0,45.0,0.0,1.0
0.0,3.0,46.0,0.0,1.0
0.0,3.0,47.0,0.0,1.0
0.0,3.0,48.0,0.0,1.0
0.0,3.0,49.0,0.0,1.0
0.0,3.0,50.0,0.0,1.0
0.0,3.0,51.0,0.0,1.0
0.0,3.0,52.0,0.0,1.0
0.0,3.0,53.0,0.0,1.0
0.0,3.0,54.0,0.0,1.0
0.0,3.0,55.0,0.0,1.0
0.0,3.0,56.0,0.0,1.0
0.0,3.0,57.0,0.0,1.0
0.0,3.0,58.0,0.0,1.0
0.0,3.0,59.0,0.0,1.0
0.0,4.0,0.0,0.0,1.0
0.0,4.0,1.0,0.0,1.0
0.0,4.0,2.0,0.0,1.0
0.0,4.0,3.0,0.0,1.0
0.0,4.0,4.0,0.0,1.0
0.0,4.0,5.0,0.0,1.0
0.0,4.0,6.0,0.0,1.0
0.0,4.0,7.0,0.0,1.0
0.0,4.0,8.0,0.0,1.0
0.0,4.0,9.0,0.0,1.0
0.0,4.0,10.0,0.0,1.0
0.0,4.0,11.0,0.0,1.0
0.0,4.0,12.0,0.0,1.0
0.0,4.0,13.0,0.0,1.0
0.0,4.0,14.0,0.0,1.0
0.0,4.0,15.0,0.0,1.0
0.0,4.0,16.0,0.0,1.0
0.0,4.0,17.0,0.0,1.0
0.0,4.0,18.0,0.0,1.0
0.0,4.0,19.0,0.0,1.0
0.0,4.0,20.0,0.0,1.0
0.0,4.0,21.0,0.0,1.0
0.0,4.0,22.0,0.0,1.0
0.0,4.0,23.0,0.0,1.0
0.0,4.0,24.0,0.0,1.0
0.0,4.0,25.0,0.0,1.0
0.0,4.0,26.0,0.0,1.0
0.0,4.0,27.0,0.0,1.0
0.0,4.0,28.0,0.0,1.0
0.0,4.0,29.0,0.0,1.0
0.0,4.0,30.0,0.0,1.0
0.0,4.0,31.0,0.0,1.0
0.0,4.0,32.0,0.0,1.0
0.0,4.0,33.0,0.0,1.0
0.0,4.0,34.0,0.0,1.0
0.0,4.0,35.0,0.0,1.0
0.0,4.0,36.0,0.0,1.0
0.0,4.0,37.0,0.0,1.0
0.0,4.0,38.0,0.0,1.0
0.0,4.0,39.0,0.0,1.0
0.0,4.0,40.0,0.0,1.0
0.0,4.0,41.0,0.0,1.0
0.0,4.0,42.0,0.0,1.0
0.0,4.0,43.0,0.0,1.0
0.0,4.0,44.0,0.0,1.0
0.0,4.0,45.0,0.0,1.0
0.0,4.0,46.0,0.0,1.0
0.0,4.0,47.0,0.0,1.0
0.0,4.0,48.0,0.0,1.0
0.0,4.0,49.0,0.0,1.0
0.0,4.0,50.0,0.0,1.0
0.0,4.0,51.0,0.0,1.0
0.0,4.0,52.0,0.0,1.0
0.0,4.0,53.0,0.0,1.0
0.0,4.0,54.0,0.0,1.0
0.0,4.0,55.0,0.0,1.0
0.0,4.0,56.0,0.0,1.0
0.0,4.0,57.0,0.0,1.0
0.0,4.0,58.0,0.0,1.0
0.0,4.0,59.0,0.0,1.0
0.0,5.0,0.0,0.0,1.0
0.0,5.0,1.0,0.0,1.0
0.0,5.0,2.0,0.0,1.0
0.0,5.0,3.0,0.0,1.0
0.0,5.0,4.0,0.0,1.0
0.0,5.0,5.0,0.0,1.0
0.0,5.0,6.0,0.0,1.0
0.0,5.0,7.0,0.0,1.0
0.0,5.0,8.0,0.0,1.0
0.0,5.0,9.0,0.0,1.0
0.0,5.0,10.0,0.0,1.0
0.0,5.0,11.0,0.0,1.0
0.0,5.0,12.0,0.0,1.0
0.0,5.0,13.0,0.0,1.0
0.0,5.0,14.0,0.0,1.0
0.0,5.0,15.0,0.0,1.0
0.0,5.0,16.0,0.0,1.0
0.0,5.0,17.0,0.0,1.0
0.0,5.0,18.0,0.0,1.0
0.0,5.0,19.0,0.0,1.0
0.0,5.0,20.0,0.0,1.0
0.0,5.0,21.0,0.0,1.0
0.0,5.0,22.0,0.0,1.0
0.0,5.0,23.0,0.0,1.0
0.0,5.0,24.0,0.0,1.0
0.0,5.0,25.0,0.0,1.0
0.0,5.0,26.0,0.0,1.0
0.0,5.0,27.0,0.0,1.0
0.0,5.0,28.0,0.0,1.0
0.0,5.0,29.0,0.0,1.0
0.0,5.0,30.0,1e-45,1.0
0.0,5.0,31.0,0.0,1.0
0.0,5.0,32.0,0.0,1.0
0.0,5.0,33.0,0.0,1.0
0.0,5.0,34.0,0.0,1.0
0.0,5.0,35.0,0.0,1.0
0.0,5.0,36.0,0.0,1.0
0.0,5.0,37.0,0.0,1.0
0.0,5.0,38.0,0.0,1.0
0.0,5.0,39.0,0.0,1.0
0.0,5.0,40.0,0.0,1.0
0.0,5.0,41.0,0.0,1.0
0.0,5.0,42.0,0.0,1.0
0.0,5.0,43.0,0.0,1.0
0.0,5.0,44.0,0.0,1.0
0.0,5.0,45.0,0.0,1.0
0.0,5.0,46.0,0.0,1.0
0.0,5.0,47.0,0.0,1.0
0.0,5.0,48.0,0.0,1.0
0.0,5.0,49.0,0.0,1.0
0.0,5.0,50.0,0.0,1.0
0.0,5.0,51.0,0.0,1.0
0.0,5.0,52.0,0.0,1.0
0.0,5.0,53.0,0.0,1.0
0.0,5.0,54.0,0.0,1.0
0.0,5.0,55.0,0.0,1.0
0.0,5.0,56.0,0.0,1.0
0.0,5.0,57.0,0.0,1.0
0.0,5.0,58.0,0.0,1.0
0.0,5.0,59.0,0.0,1.0
0.0,6.0,0.0,0.0,1.0
0.0,6.0,1.0,0.0,1.0
0.0,6.0,2.0,0.0,1.0
0.0,6.0,3.0,0.0,1.0
0.0,6.0,4.0,0.0,1.0
0.0,6.0,5.0,0.0,1.0
0.0,6.0,6.0,0.0,1.0
0.0,6.0,7.0,0.0,1.0
0.0,6.0,8.0,0.0,1.0
0.0,6.0,9.0,0.0,1.0
0.0,6.0,10.0,0.0,1.0
0.0,6.0,11.0,0.0,1.0
0.0,6.0,12.0,0.0,1.0
0.0,6.0,13.0,0.0,1.0
0.0,6.0,14.0,0.0,1.0
0.0,6.0,15.0,0.0,1.0
0.0,6.0,16.0,0.0,1.0
0.0,6.0,17.0,0.0,1.0
0.0,6.0,18.0,0.0,1.0
0.0,6.0,19.0,0.0,1.0
0.0,6.0,20.0,0.0,1.0
0.0,6.0,21.0,0.0,1.0
0.0,6.0,22.0,0.0,1.0
0.0,6.0,23.0,1e-45,1.0
0.0,6.0,24.0,2.908e-41,1.0
0.0,6.0,25.0,1.1873382e-37,1.0
0.0,6.0,26.0,8.3934005e-35,1.0
0.0,6.0,27.0,1.18393374e-32,1.0
0.0,6.0,28.0,3.7341062e-31,1.0
0.0,6.0,29.0,2.8625198e-30,1.0
0.0,6.0,30.0,5.6121486e-30,1.0
0.0,6.0,31.0,2.8625198e-30,1.0
0.0,6.0,32.0,3.7341062e-31,1.0
0.0,6.0,33.0,1.18393374e-32,1.0
0.0,6.0,34.0,8.3934005e-35,1.0
0.0,6.0,35.0,1.1873382e-37,1.0
0.0,6.0,36.0,2.908e-41,1.0
0.0,6.0,37.0,1e-45,1.0
0.0,6.0,38.0,0.0,1.0
0.0,6.0,39.0,0.0,1.0
0.0,6.0,40.0,0.0,1.0
0.0,6.0,41.0,0.0,1.0
0.0,6.0,42.0,0.0,1.0
0.0,6.0,43.0,0.0,1.0
0.0,6.0,44.0,0.0,1.0
0.0,6.0,45.0,0.0,1.0
0.0,6.0,46.0,0.0,1.0
0.0,6.0,47.0,0.0,1.0
0.0,6.0,48.0,0.0,1.0
0.0,6.0,49.0,0.0,1.0
0.0,6.0,50.0,0.0,1.0
0.0,6.0,51.0,0.0,1.0
0.0,6.0,52.0,0.0,1.0
0.0,6.0,53.0,0.0,1.0
0.0,6.0,54.0,0.0,1.0
0.0,6.0,55.0,0.0,1.0
0.0,6.0,56.0,0.0,1.0
0.0,6.0,57.0,0.0,1.0
0.0,6.0,58.0,0.0,1.0
0.0,6.0,59.0,0.0,1.0
0.0,7.0,0.0,0.0,1.0
0.0,7.0,1.0,0.0,1.0
0.0,7.0,2.0,0.0,1.0
0.0,7.0,3.0,0.0,1.0
0.0,7.0,4.0,0.0,1.0
0.0,7.0,5.0,0.0,1.0
0.0,7.0,6.0,0.0,1.0
0.0,7.0,7.0,0.0,1.0
0.0,7.0,8.0,0.0,1.0
0.0,7.0,9.0,0.0,1.0
0.0,7.0,10.0,0.0,1.0
0.0,7.0,11.0,0.0,1.0
0.0,7.0,12.0,0.0,1.0
0.0,7.0,13.0,0.0,1.0
0.0,7.0,14.0,0.0,1.0
0.0,7.0,15.0,0.0,1.0
0.0,7.0,16.0,0.0,1.0
0.0,7.0,17.0,0.0,1.0
0.0,7.0,18.0,0.0,1.0
0.0,7.0,19.0,0.0,1.0
0.0,7.0,20.0,0.0,1.0
0.0,7.0,21.0,1.35054e-40,1.0
0.0,7.0,22.0,4.093503e-35,1.0
0.0,7.0,23.0,1.4559357e-30,1.0
0.0,7.0,24.0,7.630375e-27,1.0
0.0,7.0,25.0,7.264679e-24,1.0
0.0,7.0,26.0,1.5140763e-21,1.0
0.0,7.0,27.0,8.100789e-20,1.0
0.0,7.0,28.0,1.2647655e-18,1.0
0.0,7.0,29.0,6.33076e-18,1.0
0.0,7.0,30.0,1.0759869e-17,1.0
0.0,7.0,31.0,6.33076e-18,1.0
0.0,7.0,32.0,1.2647655e-18,1.0
0.0,7.0,33.0,8.100789e-20,1.0
0.0,7.0,34.0,1.5140763e-21,1.0
0.0,7.0,35.0,7.264679e-24,1.0
0.0,7.0,36.0,7.630375e-27,1.0
0.0,7.0,37.0,1.4559357e-30,1.0
0.0,7.0,38.0,4.093503e-35,1.0
0.0,7.0,39.0,1.35054e-40,1.0
0.0,7.0,40.0,0.0,1.0
0.0,7.0,41.0,0.0,1.0
0.0,7.0,42.0,0.0,1.0
0.0,7.0,43.0,0.0,1.0
0.0,7.0,44.0,0.0,1.0
0.0,7.0,45.0,0.0,1.0
0.0,7.0,46.0,0.0,1.0
0.0,7.0,47.0,0.0,1.0
0.0,7.0,48.0,0.0,1.0
0.0,7.0,49.0,0.0,1.0
0.0,7.0,50.0,0.0,1.0
0.0,7.0,51.0,0.0,1.0
0.0,7.0,52.0,0.0,1.0
0.0,7.0,53.0,0.0,1.0
0.0,7.0,54.0,0.0,1.0
0.0,7.0,55.0,0.0,1.0
0.0,7.0,56.0,0.0,1.0
0.0,7.0,57.0,0.0,1.0
0.0,7.0,58.0,0.0,1.0
0.0,7.0,59.0,0.0,1.0
0.0,8.0,0.0,0.0,1.0
0.0,8.0,1.0,0.0,1.0
0.0,8.0,2.0,0.0,1.0
0.0,8.0,3.0,0.0,1.0
0.0,8.0,4.0,0.0,1.0
0.0,8.0,5.0,0.0,1.0
0.0,8.0,6.0,0.0,1.0
0.0,8.0,7.0,0.0,1.0
0.0,8.0,8.0,0.0,1.0
0.0,8.0,9.0,0.0,1.0
0.0,8.0,10.0,0.0,1.0
0.0,8.0,11.0,0.0,1.0
0.0,8.0,12.0,0.0,1.0
0.0,8.0,13.0,0.0,1.0
0.0,8.0,14.0,0.0,1.0
0.0,8.0,15.0,0.0,1.0
0.0,8.0,16.0,0.0,1.0
0.0,8.0,17.0,0.0,1.0
0.0,8.0,18.0,0.0,1.0
0.0,8.0,19.0,5.993034e-39,1.0
0.0,8.0,20.0,2.3743434e-32,1.0
0.0,8.0,21.0,7.630375e-27,1.0
0.0,8.0,22.0,2.6252887e-22,1.0
0.0,8.0,23.0,1.2647655e-18,1.0
0.0,8.0,24.0,1.0999706e-15,1.0
0.0,8.0,25.0,2.1833594e-13,1.0
0.0,8.0,26.0,1.2193292e-11,1.0
0.0,8.0,27.0,2.2918412e-10,1.0
0.0,8.0,28.0,1.6750523e-09,1.0
0.0,8.0,29.0,5.291801e-09,1.0
0.0,8.0,30.0,7.708629e-09,1.0
0.0,8.0,31.0,5.291801e-09,1.0
0.0,8.0,32.0,1.6750523e-09,1.0
0.0,8.0,33.0,2.2918412e-10,1.0
0.0,8.0,34.0,1.2193292e-11,1.0
0.0,8.0,35.0,2.1833594e-13,1.0
0.0,8.0,36.0,1.0999706e-15,1.0
0.0,8.0,37.0,1.2647655e-18,1.0
0.0,8.0,38.0,2.6252887e-22,1.0
0.0,8.0,39.0,7.630375e-27,1.0
0.0,8.0,40.0,2.3743434e-32,1.0
0.0,8.0,41.0,5.993034e-39,1.0
0.0,8.0,42.0,0.0,1.0
0.0,8.0,43.0,0.0,1.0
0.0,8.0,44.0,0.0,1.0
0.0,8.0,45.0,0.0,1.0
0.0,8.0,46.0,0.0,1.0
0.0,8.0,47.0,0.0,1.0
0.0,8.0,48.0,0.0,1.0
0.0,8.0,49.0,0.0,1.0
0.0,8.0,50.0,0.0,1.0
0.0,8.0,51.0,0.0,1.0
0.0,8.0,52.0,0.0,1.0
0.0,8.0,53.0,0.0,1.0
0.0,8.0,54.0,0.0,1.0
0.0,8.0,55.0,0.0,1.0
0.0,8.0,56.0,0.0,1.0
0.0,8.0,57.0,0.0,1.0
0.0,8.0,58.0,0.0,1.0
0.0,8.0,59.0,0.0,1.0
0.0,9.0,0.0,0.0,1.0
0.0,9.0,1.0,0.0,1.0
0.0,9.0,2.0,0.0,1.0
0.0,9.0,3.0,0.0,1.0
0.0,9.0,4.0,0.0,1.0
0.0,9.0,5.0,0.0,1.0
0.0,9.0,6.0,0.0,1.0
0.0,9.0,7.0,0.0,1.0
0.0,9.0,8.0,0.0,1.0
0.0,9.0,9.0,0.0,1.0
0.0,9.0,10.0,0.0,1.0
0.0,9.0,11.0,0.0,1.0
0.0,9.0,12.0,0.0,1.0
0.0,9.0,13.0,0.0,1.0
0.0,9.0,14.0,0.0,1.0
0.0,9.0,15.0,0.0,1.0
0.0,9.0,16.0,0.0,1.0
0.0,9.0,17.0,1.35054e-40,1.0
0.0,9.0,18.0,1.18393374e-32,1.0
0.0,9.0,19.0,5.133687e-26,1.0
0.0,9.0,20.0,1.4994847e-20,1.0
0.0,9.0,21.0,4.0251638e-16,1.0
0.0,9.0,22.0,1.3506393e-12,1.0
0.0,9.0,23.0,7.640887e-10,1.0
0.0,9.0,24.0,9.687321e-08,0.9999999
0.0,9.0,25.0,3.5811868e-06,0.9999964
0.0,9.0,26.0,4.883232e-05,0.9999512
0.0,9.0,27.0,0.0003001736,0.99969983
0.0,9.0,28.0,0.0009768215,0.9990232
0.0,9.0,29.0,0.0018913728,0.9981086
0.0,9.0,30.0,0.0023388674,0.9976611
0.0,9.0,31.0,0.0018913728,0.9981086
0.0,9.0,32.0,0.0009768215,0.9990232
0.0,9.0,33.0,0.0003001736,0.99969983
0.0,9.0,34.0,4.883232e-05,0.9999512
0.0,9.0,35.0,3.5811868e-06,0.9999964
0.0,9.0,36.0,9.687321e-08,0.9999999
0.0,9.0,37.0,7.640887e-10,1.0
0.0,9.0,38.0,1.3506393e-12,1.0
0.0,9.0,39.0,4.0251638e-16,1.0
0.0,9.0,40.0,1.4994847e-20,1.0
0.0,9.0,41.0,5.133687e-26,1.0
0.0,9.0,42.0,1.18393374e-32,1.0
0.0,9.0,43.0,1.35054e-40,1.0
0.0,9.0,44.0,0.0,1.0
0.0,9.0,45.0,0.0,1.0
0.0,9.0,46.0,0.0,1.0
0.0,9.0,47.0,0.0,1.0
0.0,9.0,48.0,0.0,1.0
0.0,9.0,49.0,0.0,1.0
0.0,9.0,50.0,0.0,1.0
0.0,9.0,51.0,0.0,1.0
0.0,9.0,52.0,0.0,1.0
0.0,9.0,53.0,0.0,1.0
0.0,9.0,54.0,0.0,1.0
0.0,9.0,55.0,0.0,1.0
0.0,9.0,56.0,0.0,1.0
0.0,9.0,57.0,0.0,1.0
0.0,9.0,58.0,0.0,1.0
0.0,9.0,59.0,0.0,1.0
0.0,10.0,0.0,0.0,1.0
0.0,10.0,1.0,0.0,1.0
0.0,10.0,2.0,0.0,1.0
0.0,10.0,3.0,0.0,1.0
0.0,10.0,4.0,0.0,1.0
0.0,10.0,5.0,0.0,1.0
0.0,10.0,6.0,0.0,1.0
0.0,10.0,7.0,0.0,1.0
0.0,10.0,8.0,0.0,1.0
0.0,10.0,9.0,0.0,1.0
0.0,10.0,10.0,0.0,1.0
0.0,10.0,11.0,0.0,1.0
0.0,10.0,12.0,0.0,1.0
0.0,10.0,13.0,0.0,1.0
0.0,10.0,14.0,0.0,1.0
0.0,10.0,15.0,1e-45,1.0
0.0,10.0,16.0,4.6707537e-36,1.0
0.0,10.0,17.0,5.7647166e-28,1.0
0.0,10.0,18.0,2.6986192e-21,1.0
0.0,10.0,19.0,6.6649883e-16,1.0
0.0,10.0,20.0,1.2193292e-11,1.0
0.0,10.0,21.0,2.3314287e-08,1.0
0.0,10.0,22.0,6.5735735e-06,0.99999344
0.0,10.0,23.0,0.00038305655,0.9996169
0.0,10.0,24.0,0.0063736774,0.9936263
0.0,10.0,25.0,0.04084386,0.95915616
0.0,10.0,26.0,0.13129765,0.86870235
0.0,10.0,27.0,0.26341313,0.73658687
0.0,10.0,28.0,0.3889192,0.61108077
0.0,10.0,29.0,0.47183162,0.5281684
0.0,10.0,30.0,0.5,0.5
0.0,10.0,31.0,0.47183162,0.5281684
0.0,10.0,32.0,0.3889192,0.61108077
0.0,10.0,33.0,0.26341313,0.73658687
0.0,10.0,34.0,0.13129765,0.86870235
0.0,10.0,35.0,0.04084386,0.95915616
0.0,10.0,36.0,0.0063736774,0.9936263
0.0,10.0,37.0,0.00038305655,0.9996169
0.0,10.0,38.0,6.5735735e-06,0.99999344
0.0,10.0,39.0,2.3314287e-08,1.0
0.0,10.0,40.0,1.2193292e-11,1.0
0.0,10.0,41.0,6.6649883e-16,1.0
0.0,10.0,42.0,2.6986192e-21,1.0
0.0,10.0,43.0,5.7647166e-28,1.0
0.0,10.0,44.0,4.6707537e-36,1.0
0.0,10.0,45.0,1e-45,1.0
0.0,10.0,46.0,0.0,1.0
0.0,10.0,47.0,0.0,1.0
0.0,10.0,48.0,0.0,1.0
0.0,10.0,49.0,0.0,1.0
0.0,10.0,50.0,0.0,1.0
0.0,10.0,51.0,0.0,1.0
0.0,10.0,52.0,0.0,1.0
0.0,10.0,53.0,0.0,1.0
0.0,10.0,54.0,0.0,1.0
0.0,10.0,55.0,0.0,1.0
0.0,10.0,56.0,0.0,1.0
0.0,10.0,57.0,0.0,1.0
0.0,10.0,58.0,0.0,1.0
0.0,10.0,59.0,0.0,1.0
0.0,11.0,0.0,0.0,1.0
0.0,11.0,1.0,0.0,1.0
0.0,11.0,2.0,0.0,1.0
0.0,11.0,3.0,0.0,1.0
0.0,11.0,4.0,0.0,1.0
0.0,11.0,5.0,0.0,1.0
0.0,11.0,6.0,0.0,1.0
0.0,11.0,7.0,0.0,1.0
0.0,11.0,8.0,0.0,1.0
0.0,11.0,9.0,0.0,1.0
0.0,11.0,10.0,0.0,1.0
0.0,11.0,11.0,0.0,1.0
